volume:ID,date:date
11999296000034,2021-08-20
11999296000042,2017-05-07
11999296000044,2021-01-21
11999296000043,2020-10-18
11999296000038,2015-07-21
11999296000040,2021-06-14
11999296000033,2020-07-17
11999296000013,2021-04-12
11999296000014,2018-02-25
11999296000049,2019-12-24
11999300000022,2016-10-19
11999300000032,2017-02-03
11999300000028,2020-09-29
11999300000033,2020-08-12
1199930000007,2020-04-23
1199930100006,2017-12-24
11999301000028,2019-07-15
11999301000021,2021-10-31
11999301000018,2019-12-29
11999301000037,2021-08-11
11999301000010,2015-11-06
11999301000014,2017-04-24
11999301000022,2019-02-17
11999301000027,2017-03-16
11999301000039,2018-01-31
1199930100008,2020-02-10
1199930200009,2019-04-25
1199930400005,2016-06-09
119993060000175,2021-07-08
119993060000463,2018-08-01
119993060000121,2017-12-06
119993060000210,2015-10-14
119993060000413,2021-10-13
119993060000150,2015-10-14
119993060000256,2016-03-06
119993060000365,2015-12-05
11999306000018,2018-08-01
119993060000138,2016-02-11
11999306000070,2017-11-07
119993060000229,2016-10-10
11999306000058-60,2015-10-05
119993060000216,2019-11-26
11999306000044-46,2020-02-28
119993060000443,2015-05-17
119993060000137,2020-12-04
119993060000276,2019-03-09
11999306000032-33,2017-08-05
119993060000386,2017-01-03
11999306000052-54,2019-07-12
119993060000476,2015-10-02
11999306000096,2019-06-15
11999306000071,2019-03-12
119993060000226,2015-02-04
119993060000296,2020-04-16
119993060000431,2021-03-07
119993060000335,2020-03-23
11999306000065-66,2019-01-13
119993060000419,2016-05-06
1199930700002,2020-04-03
11999308000021,2019-04-15
11999311000018,2020-11-09
11999311000017,2020-10-10
11999311000020,2021-05-17
11999311000011,2016-01-03
1199931300001,2016-12-03
11999315000012,2016-12-22
11999316000032,2019-02-07
1199931700009,2020-04-30
11999317000016,2021-04-15
1199931800003,2018-11-19
11999322000067,2015-10-06
11999322000068,2015-06-04
11999322000048,2017-01-16
11999322000017,2019-10-12
11999322000037,2018-06-19
11999322000061,2018-03-05
11999322000041,2015-08-08
11999322000064,2018-11-03
11999322000014,2021-09-07
11999323000072,2018-01-08
11999323000053,2016-05-11
11999323000037,2017-01-18
1199932300007,2018-10-17
11999323000036,2015-02-13
11999323000062,2021-02-23
11999323000023,2016-11-21
11999324000015,2020-06-17
11999324000012,2020-01-23
1199932400006,2016-08-02
1199932400009,2017-04-28
11999324000014,2016-12-02
1199932400005,2021-07-18
1199932500002,2017-05-31
11999325000018,2021-01-16
11999327000028,2018-10-27
11999327000037,2020-08-18
11999327000024,2015-10-14
11999328000012,2016-10-12
11999328000019,2018-09-11
1199932800009,2017-03-29
1199932900002,2015-03-10
1199932900003,2016-10-08
1199933000008,2019-02-10
1199933200005,2015-04-25
11999332000018,2015-10-11
11999332000010,2017-01-31
1199933400007,2020-03-30
11999334000017,2018-01-10
1199933400009,2017-10-18
1199933400008,2021-08-29
11999335000025,2017-12-04
11999335000019,2015-03-16
1199933500008,2019-04-27
11999335000023,2019-07-06
1199933500007,2019-07-15
11999335000016,2016-09-12
11999335000022,2018-08-29
11999337000019,2015-01-29
11999337000029,2015-07-27
11999337000039,2018-12-07
1199933800006,2015-04-24
11999339000022,2017-10-13
1199934200008,2015-08-01
11999342000019,2019-03-18
11999342000023,2019-12-20
11999342000027,2020-09-04
1199934200009,2019-08-22
11999342000021,2019-03-25
11999342000015,2017-09-24
11999342000025,2016-09-20
11999342000016,2015-12-06
11999343000034,2017-11-26
11999343000035,2018-10-26
11999343000012,2017-03-29
1199934300006,2015-12-19
11999343000022,2017-05-21
11999343000037,2020-07-12
11999343000031,2016-01-25
1199934400001,2018-10-11
11999345000033,2016-07-15
11999345000039,2019-10-11
1199934500004,2015-09-13
11999345000010,2017-07-27
11999345000036,2017-04-21
11999345000031,2019-11-08
11999345000037,2018-04-12
11999345000030,2020-11-06
11999345000025,2016-11-15
1199934500005,2020-04-02
119993470000172,2021-05-02
119993470000183,2017-06-22
11999347000087,2021-09-25
1199934800006,2015-10-07
1199934800004,2021-04-29
11999349000044,2018-09-15
11999349000047,2019-10-16
11999349000021,2018-04-03
11999349000046,2021-12-20
11999349000020,2020-04-07
11999349000023,2017-10-10
11999349000050,2021-01-05
11999349000048,2020-02-11
1199935100001,2017-08-03
11999352000020,2016-12-18
11999352000031,2019-03-04
11999352000092,2015-03-09
11999352000034,2021-09-24
11999353000044,2019-01-30
11999353000040,2019-06-01
11999356000021,2021-06-17
11999357000014,2021-09-02
11999358000062,2019-06-02
11999358000053,2015-08-08
11999359000052,2018-02-09
11999359000046,2015-08-30
11999362000032,2021-10-10
1199936400007,2021-05-02
1199936500004,2018-03-11
1199936500005,2015-09-04
11999366000038,2016-08-14
11999366000044,2016-05-21
11999366000040,2016-09-10
11999367000055,2015-02-13
1199937200009,2017-01-11
1199937300007,2018-12-07
11999374000014,2016-03-13
11999375000012,2019-12-22
1199937500006,2019-04-24
1199937600004,2021-12-10
1199937600008,2016-03-04
11999377000011,2017-05-22
1199937700009,2018-09-05
1199937700008,2020-09-01
1199937700001,2017-02-09
11999377000017,2017-02-05
11999377000010,2017-03-19
11999377000020,2017-10-13
11999377000012,2018-05-27
11999378000020,2018-06-02
11999378000012,2018-05-27
11999379000027,2018-11-30
11999379000014,2018-06-25
1199937900007,2021-11-28
11999379000024,2021-11-16
11999380000037,2016-12-19
11999380000016,2017-10-30
11999380000036,2015-12-31
1199938000005,2021-02-01
11999380000030,2019-03-16
11999380000035,2015-07-13
11999380000041,2018-11-10
11999380000028,2018-06-22
119993820000117,2019-06-16
11999384000015,2017-10-04
11999384000013,2015-01-22
11999384000026,2018-11-03
11999384000022,2016-01-30
11999385000024,2015-11-13
11999385000026,2019-08-30
11999385000033,2020-09-21
11999385000028,2016-03-02
11999385000022,2016-05-05
11999385000020,2017-02-14
11999385000034,2019-12-12
11999385000032,2020-04-16
11999385000036,2021-12-14
11999385000018,2018-12-24
11999385000019,2017-05-06
11999385000035,2016-03-14
11999385000027,2016-02-03
11999385000023,2019-08-25
11999385000030,2018-01-18
11999385000037,2016-12-23
11999385000025,2017-08-30
11999385000015,2017-06-02
11999385000021,2020-04-07
11999386000010,2016-12-21
1199938900001,2015-11-07
1199939000004,2016-07-08
1199939000005,2016-04-02
1199939200001,2019-10-28
11999393000051,2018-02-27
11999397000022,2018-05-12
11999397000036,2018-12-03
11999397000023,2021-04-03
11999397000030,2017-01-08
11999399000070,2018-06-21
11999400000058,2020-06-12
11999400000048,2015-06-18
11999400000052,2020-02-05
11999400000054,2016-03-26
11999402000018,2020-01-12
1199940300006,2015-12-25
11999404000016,2019-07-20
11999405000015,2015-12-22
11999405000018,2020-05-11
11999407000019,2016-06-19
11999407000027,2017-07-20
11999407000029,2016-06-21
11999407000031,2021-03-28
1199940900004,2017-11-03
1199941000008,2018-12-21
11999410000010,2017-01-17
11999410000011,2018-09-27
11999410000015,2020-01-10
1199941000009,2021-03-12
1199941000005,2016-11-05
1199941000007,2019-01-22
11999411000010,2015-11-02
11999411000022,2015-11-10
11999411000027,2019-03-02
1199941200001,2018-10-01
1199941700008,2020-04-26
11999418000017,2015-11-14
11999419000045,2019-04-21
11999419000056,2016-01-12
11999419000041,2018-02-28
11999419000047,2016-06-10
11999421000046,2020-05-14
1199942100005,2018-12-19
11999421000039,2017-05-21
11999421000028,2016-06-18
11999421000030,2021-07-30
11999421000011,2015-08-17
11999421000024,2017-06-03
1199942100006,2016-03-05
11999421000016,2017-09-14
11999421000021,2021-10-31
11999421000044,2019-04-20
11999421000025,2015-05-25
11999421000027,2017-11-24
1199942300002,2016-07-16
1199942300006,2019-06-29
11999423000014,2021-02-26
11999424000023,2017-04-23
1199942400006,2019-12-04
119994250000106,2015-08-23
119994250000112,2021-02-12
119994250000115,2017-06-19
119994250000117,2019-09-28
11999425000099,2018-04-09
11999427000010,2016-10-18
11999428000046,2019-11-23
11999428000054,2021-11-22
11999428000049,2020-02-07
1199942900003,2021-04-05
1199942900002,2020-02-26
11999431000011,2021-07-02
11999432000015,2021-12-13
1199943300007,2021-03-31
11999433000019,2015-04-07
1199943500001,2020-10-02
11999436000012,2016-01-02
11999436000009,2017-05-16
11999440000037,2016-01-05
11999440000033,2021-01-05
11999440000030,2018-08-18
11999442000014,2018-08-08
11999444000016,2021-08-04
11999444000010,2020-03-28
11999444000021,2015-05-29
1199944500009,2016-10-10
11999445000019,2015-09-06
11999445000012,2015-10-27
11999445000016,2020-11-08
11999445000020,2018-12-01
1199944700005,2019-07-20
11999448000029,2016-01-08
11999448000041,2017-11-05
11999448000020,2020-03-28
11999448000037,2016-10-11
11999448000031,2015-02-13
11999448000024,2020-02-18
1199944900001,2020-04-01
11999453000054,2016-07-31
11999453000023,2017-07-14
11999453000043,2019-03-12
119994530000106,2016-07-07
11999453000050,2019-05-20
11999453000038,2019-04-07
11999453000076,2015-10-16
119994530000115,2017-03-23
11999453000046,2021-09-29
11999453000084,2017-06-12
11999453000067,2020-07-13
11999453000087,2020-03-11
11999453000094,2018-06-05
11999453000020,2018-01-16
119994530000112,2015-01-01
11999453000062,2016-04-14
11999453000071,2015-12-30
119994530000103,2021-11-01
11999453000083,2021-12-31
11999453000034,2021-04-18
11999453000072,2019-08-02
11999453000082,2019-12-08
11999453000033,2015-11-09
11999453000081,2016-01-25
11999453000097,2018-05-10
11999453000092,2017-03-16
119994530000116,2019-04-10
1199945500006,2019-07-07
1199945600002016,2017-08-21
11999458000052,2016-11-30
11999458000049,2015-12-12
11999458000046,2020-05-02
11999458000059,2015-09-15
11999458000037,2016-07-23
11999458000024,2019-10-10
11999458000066,2020-10-14
11999458000050,2018-11-25
11999458000034,2017-04-29
11999458000057,2015-07-07
11999458000040,2020-03-16
11999458000017,2017-10-14
11999458000039,2015-07-10
11999458000041,2019-06-18
11999458000033,2015-07-11
11999458000015,2017-04-02
11999458000058,2015-09-12
11999458000065,2019-08-19
11999458000042,2016-12-09
11999458000053,2015-04-19
11999458000061,2019-01-12
11999458000029,2020-11-19
11999458000054,2016-01-04
11999458000064,2017-12-24
11999458000038,2021-12-30
11999458000051,2018-11-28
11999458000055,2018-05-01
11999458000044,2019-07-13
1199945900004,2019-09-08
1199946200002,2016-11-10
11999463000033,2016-09-15
1199946300001,2019-12-29
11999466000010,2018-09-20
11999466000015,2019-12-11
11999467000021,2019-01-13
11999469000021,2017-02-20
11999469000022,2015-03-31
11999469000023,2018-09-23
11999469000020,2015-03-19
1199946900004,2020-08-30
11999469000012,2017-06-06
11999469000019,2016-02-14
11999470000014,2021-12-31
1199947200009,2018-01-20
11999472000029,2021-01-12
11999472000023,2015-07-19
119994780000115,2015-02-01
119994780000114,2015-05-04
119994780000107,2016-08-26
1199947900008,2018-06-12
11999480000010,2021-11-29
11999480000025,2018-01-02
11999481000024,2021-11-10
11999481000010,2019-04-13
11999481000017,2020-11-11
1199948100001,2018-11-05
11999481000028,2018-07-22
11999481000023,2017-02-15
11999481000013,2020-06-16
1199948100009,2019-10-16
11999481000027,2018-01-25
11999482000031,2020-11-01
11999482000052,2015-10-31
11999483000012,2020-01-18
1199948300009,2021-05-19
11999484000091,2017-06-30
11999484000040,2020-01-24
11999484000090,2016-09-08
11999484000034,2017-09-08
11999484000035,2021-04-05
11999484000074,2018-05-27
119994840000110,2016-12-11
11999486000012,2017-05-05
11999487000020,2018-11-16
11999487000014,2016-07-26
1199948800008,2015-08-11
11999489000017,2018-07-16
11999489000023,2020-05-25
11999489000010,2017-10-21
11999489000021,2020-04-29
1199948900009,2016-07-31
11999489000024,2015-03-15
11999490000022,2020-02-21
11999490000015,2015-12-27
11999490000033,2018-06-15
11999490000032,2018-10-20
11999490000013,2019-10-05
11999490000025,2016-07-07
11999491000017,2019-11-20
11999492000011,2020-08-31
11999492000035,2021-06-01
1199949200004,2020-05-06
11999492000029,2017-10-28
11999492000036,2019-04-02
1199949300008,2020-05-12
11999493000019,2019-11-11
11999495000012,2018-02-28
11999495000011,2016-12-01
11999497000014,2016-05-24
11999497000017,2018-02-03
11999498000028,2017-06-18
11999498000026,2018-04-20
11999502000024,2020-02-21
11999502000028,2020-02-01
11999502000023,2020-04-13
11999503000048,2021-11-28
11999503000045,2015-01-20
11999503000047,2016-02-29
11999503000036,2016-05-28
11999503000038,2021-03-06
11999506000070,2021-02-05
11999506000061,2018-10-31
11999506000057,2015-03-04
11999506000055,2016-10-19
11999506000060,2015-04-09
11999506000073,2020-12-23
11999506000043,2015-10-11
11999506000074,2016-08-10
11999506000054,2019-06-01
11999506000036,2019-03-29
11999507000061,2015-06-27
11999507000046,2018-07-10
11999507000054,2017-10-02
11999507000052,2017-08-13
11999507000051,2018-11-13
11999507000059,2018-10-08
11999508000044,2020-11-28
1199950800006,2020-08-30
11999508000057,2015-03-22
1199951100003,2021-11-26
11999513000016,2020-02-25
1199951300005,2020-01-26
1199951300009,2017-12-06
1199951300007,2021-12-08
11999513000010,2015-05-09
11999514000028,2018-09-03
11999514000032,2015-12-12
11999514000030,2015-01-30
11999516000011,2015-04-03
11999516000022,2021-09-13
1199951600008,2016-12-19
11999516000019,2015-06-29
11999516000015,2017-08-05
11999516000010,2016-07-16
11999516000024,2016-08-06
119995180000abs/1602.08007,2018-06-13
119995180000abs/1806.00360,2020-03-26
119995180000abs/2002.02339,2020-12-17
119995180000abs/2106.07751,2020-11-22
119995180000abs/1411.5319,2021-12-01
119995180000abs/2009.06828,2017-10-07
119995180000abs/1606.08972,2019-01-04
119995180000abs/1102.3079,2017-02-25
119995180000abs/1101.3149,2018-08-26
119995180000abs/2009.00706,2021-03-27
119995180000abs/1307.3608,2017-12-18
119995180000abs/1111.5872,2018-09-10
119995180000abs/1511.04986,2019-11-27
119995180000abs/2002.06358,2015-11-13
119995180000abs/1902.09506,2019-04-28
119995180000abs/2003.13919,2017-09-23
119995180000abs/2011.12947,2016-02-13
119995180000abs/1408.3441,2016-09-27
119995180000abs/1712.10151,2019-04-05
119995180000abs/1911.10381,2016-12-26
119995180000abs/1611.02891,2015-07-23
119995180000abs/2011.04273,2017-02-06
119995180000abs/1907.05231,2020-03-13
119995180000abs/2012.14773,2019-11-04
119995180000abs/1808.09071,2017-09-19
119995180000abs/1912.12338,2020-06-23
119995180000abs/1912.02398,2019-12-15
119995180000abs/1912.01136,2015-07-24
119995180000abs/1208.6122,2016-08-24
119995180000abs/2111.09028,2018-09-12
119995180000abs/2001.06311,2018-12-25
119995180000abs/1911.03705,2020-11-12
119995180000abs/2105.14839,2015-10-21
119995180000abs/2010.09903,2019-06-30
119995180000abs/1401.5039,2021-11-29
119995180000abs/1409.6678,2021-11-16
119995180000abs/1604.00895,2019-05-11
119995180000abs/1408.2914,2020-01-25
119995180000abs/1408.3317,2019-11-06
119995180000abs/2012.08131,2015-08-26
119995180000abs/1401.0223,2018-10-05
119995180000abs/1811.06740,2018-02-20
119995180000abs/1210.2704,2016-07-29
119995180000abs/1711.00905,2021-10-10
119995180000abs/2110.03540,2021-11-23
119995180000abs/1212.3162,2018-04-23
119995180000abs/1811.05794,2017-10-08
119995180000abs/0912.4430,2018-09-09
119995180000abs/2103.16528,2020-11-16
119995180000abs/2109.14795,2017-04-02
119995180000abs/2002.02698,2019-08-14
119995180000abs/1709.02020,2019-06-09
119995180000abs/2109.12408,2015-10-22
119995180000abs/1807.08891,2020-07-07
119995180000abs/1902.01228,2019-08-07
119995180000abs/2011.01589,2017-07-16
119995180000abs/2002.01072,2018-01-29
119995180000abs/1811.10840,2016-04-17
119995180000abs/2108.04167,2020-04-20
119995180000abs/1505.01335,2015-09-27
119995180000abs/1804.01133,2017-12-24
119995180000abs/2010.16196,2015-09-01
119995180000abs/1208.2397,2018-07-26
119995180000abs/2106.05258,2017-03-27
119995180000abs/1611.05396,2021-07-13
119995180000abs/2202.04822,2020-04-09
119995180000abs/1207.1553,2020-07-31
119995180000abs/0806.3471,2021-06-02
119995180000abs/1407.3540,2019-05-19
119995180000abs/1809.02861,2021-01-30
119995180000abs/2104.06926,2020-08-05
119995180000abs/0911.5682,2021-03-16
119995180000abs/1607.04492,2016-12-27
119995180000abs/2003.04747,2018-01-08
119995180000abs/2108.00783,2020-06-27
119995180000abs/1906.08312,2016-07-16
119995180000abs/1702.02533,2018-04-19
119995180000abs/1502.01763,2019-11-27
119995180000abs/2007.04225,2019-04-10
119995180000abs/2009.08903,2020-11-28
119995180000abs/1305.1621,2019-11-10
119995180000abs/2008.04800,2018-01-08
119995180000abs/0910.0575,2019-10-24
119995180000abs/2103.04606,2016-10-28
119995180000abs/1503.00796,2021-01-07
119995180000abs/2110.11303,2018-10-20
119995180000abs/2012.01805,2016-07-10
119995180000abs/1804.07269,2019-09-30
119995180000abs/2111.14953,2015-06-04
119995180000abs/2003.01847,2021-01-09
119995180000abs/1912.03072,2018-04-04
119995180000abs/1202.0655,2016-06-08
119995180000abs/1409.1365,2019-02-16
119995180000abs/2012.02763,2017-02-13
119995180000abs/2105.12407,2020-06-15
119995180000abs/2201.08182,2018-02-17
119995180000abs/1412.2304,2018-03-06
119995180000abs/1501.06140,2015-10-10
119995180000abs/2107.04803,2017-04-09
119995180000abs/1810.08671,2020-02-20
119995180000abs/1204.1300,2015-08-20
119995180000abs/1809.07048,2019-09-23
119995180000abs/1602.02066,2017-06-16
119995180000abs/1606.06361,2021-11-04
119995180000abs/2008.13072,2017-08-23
119995180000abs/1909.11021,2016-10-12
119995180000abs/2102.07030,2015-03-22
119995180000abs/2005.10410,2018-11-13
119995180000abs/1910.05112,2016-02-26
119995180000abs/2008.11343,2020-07-20
119995180000abs/2106.00851,2015-05-17
119995180000abs/1805.08034,2017-07-21
119995180000abs/0903.2825,2016-05-06
119995180000abs/1912.10128,2021-11-28
119995180000abs/1612.04936,2018-01-23
119995180000abs/2006.02333,2021-08-15
119995180000abs/2012.04701,2018-01-26
119995180000abs/1703.09211,2016-09-12
119995180000abs/1706.06696,2019-08-05
119995180000abs/2012.06756,2021-03-04
119995180000abs/2104.01654,2015-03-19
119995180000abs/2009.13863,2016-04-20
119995180000abs/2107.07046,2017-06-13
119995180000abs/2110.12551,2015-06-19
119995180000abs/1705.10987,2016-09-06
119995180000abs/0911.4724,2020-08-05
119995180000abs/1505.00581,2016-12-31
119995180000abs/2001.09417,2018-08-03
119995180000abs/2009.03253,2019-06-18
119995180000abs/2103.12531,2019-06-28
119995180000abs/1806.10522,2019-07-25
119995180000abs/1004.3887,2018-04-16
119995180000abs/1210.0965,2016-05-06
119995180000abs/1910.04975,2019-09-18
119995180000abs/2202.06208,2018-05-08
119995180000abs/2009.10135,2017-01-10
119995180000abs/1506.00899,2017-02-26
119995180000abs/1901.11533,2020-12-18
119995180000abs/2106.01885,2019-02-16
119995180000abs/1708.07044,2018-06-21
119995180000abs/2202.00810,2020-11-05
119995180000abs/1906.07997,2017-07-02
119995180000abs/1802.09723,2016-02-29
119995180000abs/2108.13664,2021-07-08
119995180000abs/2105.07684,2021-06-08
119995180000abs/2202.07188,2021-06-25
119995180000abs/1310.0710,2015-03-25
119995180000abs/2003.10471,2016-01-09
119995180000abs/1705.05137,2020-11-03
119995180000abs/1907.08194,2019-07-05
119995180000abs/1206.0729,2020-09-20
119995180000abs/1708.01365,2018-01-23
119995180000abs/1605.04691,2020-06-26
119995180000abs/1307.3231,2021-11-19
119995180000abs/2110.09378,2016-06-29
119995180000abs/2002.03664,2015-06-26
119995180000abs/1711.04518,2018-09-03
119995180000abs/1502.06085,2016-02-20
119995180000abs/1905.13298,2016-11-23
119995180000abs/1102.5688,2018-04-02
119995180000abs/1912.00498,2015-07-09
119995180000abs/1106.5936,2016-12-12
119995180000abs/1308.6311,2017-04-30
119995180000abs/1309.3696,2019-08-08
119995180000abs/2202.05364,2021-05-22
119995180000abs/1708.03523,2015-10-24
119995180000abs/2102.01652,2015-05-31
119995180000abs/1905.08675,2018-04-14
119995180000abs/cs/0703045,2015-06-22
119995180000abs/2112.05478,2020-01-16
119995180000cs.AI/9603104,2018-02-12
119995180000abs/2002.08246,2021-10-26
119995180000abs/1003.5831,2018-02-11
119995180000abs/2007.10685,2016-08-28
119995180000abs/2005.05842,2021-08-06
119995180000abs/1705.08180,2017-02-01
119995180000abs/1907.11565,2017-12-11
119995180000abs/2008.03685,2017-12-05
119995180000abs/2103.10901,2016-07-09
119995180000abs/1507.00887,2017-03-31
119995180000abs/1305.3356,2015-06-16
119995180000abs/1502.06188,2015-04-13
119995180000abs/1906.03502,2019-04-03
119995180000abs/0906.2509,2019-02-24
119995180000abs/2003.06250,2019-07-09
119995180000abs/1808.05344,2015-10-09
119995180000abs/2103.04215,2017-06-14
119995180000abs/1707.02022,2015-07-26
119995180000abs/1912.11755,2021-03-17
119995180000abs/1309.5427,2015-10-04
119995180000abs/1101.2146,2018-04-16
119995180000abs/1907.07764,2018-09-20
119995180000abs/1604.08201,2016-11-03
119995180000abs/1608.00168,2017-12-14
119995180000abs/2110.03316,2021-09-17
119995180000abs/1608.06113,2016-01-13
119995180000abs/1807.03642,2018-12-01
119995180000abs/1503.00361,2015-08-30
119995180000abs/2005.00691,2021-02-20
119995180000abs/2110.00914,2017-06-14
119995180000abs/0903.2071,2016-08-05
119995180000abs/2005.09447,2018-12-06
119995180000abs/1902.00274,2016-05-25
119995180000abs/2201.09020,2018-05-08
119995180000abs/2109.00154,2019-01-13
119995180000abs/1606.04991,2020-04-11
119995180000abs/1805.00719,2021-08-20
119995180000abs/0711.1056,2016-04-13
119995180000abs/1710.08843,2018-07-06
119995180000abs/1505.01466,2015-07-07
119995180000abs/2011.07555,2015-01-21
119995180000abs/2106.02496,2016-06-08
119995180000abs/1509.08308,2017-08-06
119995180000abs/1910.00514,2017-12-06
119995180000abs/1702.07117,2019-04-04
119995180000abs/1904.02251,2016-05-12
119995180000abs/1811.02982,2015-05-21
119995180000abs/2108.06849,2017-05-26
119995180000abs/2010.07637,2021-12-13
119995180000abs/1710.10600,2015-11-28
119995180000abs/1909.13714,2015-12-13
119995180000abs/1901.07136,2016-09-11
119995180000abs/2010.09403,2015-07-03
119995180000abs/1806.01504,2019-07-07
119995180000abs/1210.7954,2021-11-24
119995180000abs/2001.08179,2016-03-20
119995180000abs/2101.00808,2017-12-29
119995180000abs/1910.07172,2019-10-25
119995180000abs/2006.14437,2021-12-13
119995180000abs/2111.02901,2019-06-14
119995180000abs/2101.02098,2017-02-10
119995180000abs/1604.06581,2021-08-25
119995180000abs/2110.01927,2015-01-02
119995180000abs/2009.02176,2017-03-30
119995180000abs/2109.00926,2015-08-28
119995180000abs/1804.01117,2021-12-08
119995180000abs/2103.00210,2019-02-25
119995180000abs/1712.01887,2019-01-03
119995180000abs/1802.03495,2019-04-22
119995180000abs/2111.09983,2018-04-16
119995180000abs/1910.05144,2019-08-16
119995180000abs/1109.3887,2021-02-24
119995180000abs/2006.13086,2021-03-29
119995180000abs/1704.06794,2018-01-18
119995180000abs/1602.03681,2017-07-26
119995180000abs/1505.00393,2015-09-29
119995180000abs/2007.05461,2018-11-15
119995180000abs/2106.13507,2015-11-18
119995180000abs/1702.02977,2018-05-22
119995180000abs/1812.02016,2021-02-11
119995180000abs/2109.00240,2017-07-05
119995180000abs/2011.03356,2015-01-05
119995180000abs/1307.7925,2017-04-30
119995180000abs/1504.04871,2017-02-05
119995180000abs/1802.03237,2020-04-09
119995180000abs/1309.2077,2018-09-10
119995180000abs/1901.05540,2017-09-28
119995180000abs/1909.08491,2019-08-07
119995180000abs/2103.10346,2016-11-03
119995180000abs/1406.6730,2020-01-12
119995180000abs/1901.06168,2021-09-18
119995180000abs/1503.02398,2021-10-24
119995180000abs/1202.6079,2019-06-23
119995180000abs/1401.5546,2018-05-02
119995180000abs/1205.2620,2016-08-27
119995180000abs/0711.1890,2021-07-04
119995180000abs/2103.04657,2017-06-04
119995180000abs/1507.00701,2018-01-20
119995180000abs/2201.11091,2019-05-23
119995180000abs/1712.05040,2021-04-01
119995180000abs/2004.00197,2019-04-19
119995180000abs/2104.01845,2018-06-30
119995180000abs/1602.02249,2020-09-04
119995180000abs/1709.08055,2019-08-18
119995180000abs/2006.04363,2015-10-19
119995180000abs/2007.00454,2019-11-29
119995180000abs/1912.11970,2020-11-07
119995180000abs/1312.6552,2015-09-30
119995180000abs/1904.08696,2017-01-04
119995180000abs/1805.03330,2018-03-31
119995180000abs/2002.01444,2018-03-17
119995180000abs/2004.07061,2016-07-19
119995180000abs/1007.5421,2015-05-25
119995180000abs/1707.08401,2019-08-25
119995180000abs/1303.5243,2015-05-07
119995180000abs/1308.1168,2021-04-07
119995180000abs/2108.13952,2018-04-07
119995180000abs/1909.02384,2019-07-09
119995180000abs/1505.07239,2021-04-10
119995180000abs/2010.08327,2017-02-22
119995180000abs/2010.03019,2017-10-23
119995180000abs/0804.0635,2018-02-10
119995180000abs/1711.02344,2018-06-19
119995180000abs/2106.10610,2016-05-15
119995180000abs/1207.0953,2017-06-29
119995180000abs/1305.0311,2021-03-14
119995180000abs/1610.09164,2020-01-11
119995180000abs/2008.06376,2015-10-03
119995180000abs/1704.04576,2017-03-03
119995180000abs/1612.06007,2015-04-16
119995180000abs/2005.13229,2020-06-21
119995180000abs/2107.10836,2017-08-21
119995180000abs/1605.02210,2018-07-16
119995180000abs/1705.05677,2016-02-15
119995180000abs/1902.08557,2021-10-10
119995180000abs/1508.06235,2017-02-24
119995180000abs/1908.04486,2019-05-12
119995180000abs/2106.04134,2017-07-04
119995180000abs/cs/0504091,2019-01-05
119995180000abs/2112.02998,2018-02-13
119995180000abs/1802.08359,2018-06-14
119995180000abs/1305.3212,2020-12-27
119995180000abs/1607.08138,2015-08-10
119995180000cmp-lg/9707012,2021-08-26
119995180000abs/1506.00286,2018-12-13
119995180000abs/1807.03769,2021-01-28
119995180000abs/2106.13863,2019-07-16
119995180000abs/2010.01091,2015-08-11
119995180000abs/1303.5016,2015-10-29
119995180000abs/1802.01459,2021-09-09
119995180000abs/2101.10531,2017-05-25
119995180000abs/2106.01551,2017-12-03
119995180000abs/1402.2871,2021-04-21
119995180000abs/1301.6737,2015-11-27
119995180000abs/1606.01872,2021-01-15
119995180000abs/1802.03415,2019-01-16
119995180000abs/2110.03825,2017-07-26
119995180000abs/1202.5945,2019-09-05
119995180000abs/1802.08659,2021-03-24
119995180000abs/1403.7429,2015-05-06
119995180000abs/1808.06398,2019-06-02
119995180000abs/1105.0099,2016-11-21
119995180000abs/1905.11796,2019-09-29
119995180000abs/1907.02634,2021-12-05
119995180000abs/1704.01415,2015-01-29
119995180000abs/1806.00241,2015-07-25
119995180000abs/1804.03943,2021-03-14
119995180000abs/2009.06309,2016-03-25
119995180000abs/1810.08647,2017-01-21
119995180000cs.CV/0003079,2021-03-28
119995180000abs/1602.07614,2020-05-30
119995180000abs/1011.0539,2016-09-30
119995180000abs/1310.1761,2020-04-02
119995180000abs/2104.01318,2019-03-23
119995180000abs/1005.1787,2016-06-18
119995180000abs/2111.15029,2021-02-05
119995180000abs/2006.11589,2021-08-07
119995180000abs/1504.00150,2021-01-15
119995180000abs/2011.06833,2017-06-18
119995180000abs/1801.00912,2020-01-13
119995180000abs/1207.6607,2015-04-17
119995180000abs/1407.2704,2015-03-23
119995180000abs/2012.02384,2015-10-11
119995180000abs/2012.09793,2019-12-08
119995180000abs/1109.4653,2018-09-13
119995180000abs/1811.00971,2017-03-04
119995180000abs/2111.02149,2020-09-19
119995180000abs/1804.09535,2018-07-16
119995180000abs/1903.09475,2021-01-24
119995180000abs/1811.01490,2020-09-04
119995180000abs/2103.00694,2021-12-21
119995180000abs/2007.03356,2017-05-02
119995180000abs/2202.03680,2017-08-02
119995180000abs/1701.05045,2015-01-28
119995180000abs/2111.14297,2016-12-16
119995180000abs/1512.06021,2016-02-26
119995180000abs/1301.1590,2021-05-28
119995180000abs/1803.09369,2021-02-26
